index,approveText,title,searchYear,searchFund,searchCode,codeText,fundTypeText,personText,money,approveYear,endYear,organization,keywords
"108","31802015","18.Lsp2-AS在果蝇Toll通路免疫响应中的调控作用研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","李盛杰","22.0","2018","2021","南京晓庄学院","信号传导途径； 基因结构与调控； 先天免疫； lncRNA； 黑腹果蝇"
"109","31801981","19.川金丝猴的等级识别与受孕认知研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","赵海涛","23.0","2018","2021","陕西省动物研究所","等级； 行为机制； 受孕； 社会认知； 川金丝猴"
"110","31802005","20.Fruitless调控家蚕交配行为的分子机理研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","许军","25.0","2018","2021","中国科学院分子植物科学卓越创新中心","家蚕； 触角电位； 交配行为； 基因组编辑"
"111","31801982","21.四大家鱼早期生活史阶段的传播模式、途径及其对环境条件的响应机制研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","黎明政","26.0","2018","2021","中国科学院水生生物研究所","四大家鱼； 行为机制； 早期生活史； 扩散"
"112","31801979","22.蜘蛛利用吡咯碱抵御蚂蚁进攻的行为进化机制","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","张士昶","26.0","2018","2021","湖北大学","化学防御； 进化； 无脊椎动物； 行为适应； 防御行为"
"113","31802008","23.共生菌CLS-Hl在长角血蜱生殖中的作用及其机制","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","张艳凯","24.0","2018","2021","河北师范大学","生殖生理； 类考克次氏体； 卵黄蛋白与受体； 长角血蜱； 生殖"
"114","31801971","24.华溪蟹卵子发生相关调控基因的筛选与鉴定及作用研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","孙敏","25.0","2018","2021","山西大学","卵子发生； 生殖调控基因； 无脊椎动物； 华溪蟹； 生长发育"
"115","31801970","25.CRIP1与斑马鱼衰老的相关性及作用机制研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","王霞","28.0","2018","2021","青岛科技大学","鱼类； 寿命； 脊椎动物； 生化适应； 衰老"
"116","31801972","26.原生动物盘基网柄菌自噬相关蛋白ATG16敲除导致蛋白酶体活性降低的机制研究","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","熊秋宏","27.0","2018","2021","山西大学","机制； 蛋白酶体活性； 原生动物； 生理适应； ATG16"
"117","31802009","27.中心粒蛋白HYLS1调控果蝇纤毛发生和中心粒组装","2021","青年科学基金项目","C0403","C0403","青年科学基金项目","侯亚男","27.0","2018","2021","中国科学院深圳先进技术研究院","中心粒蛋白； 生殖生理； 纤毛发生； 感受器官； 中心粒组装"
"118","31760639","1.基于天然皂素的含有手性甲基侧链昆虫信息素衍生物的合成与杀虫作用机理","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","白红进","41.0","2017","2021","塔里木大学","作用机制； 杀虫活性； 集成合成； 构效关系； 药效基团"
"119","31760621","2.朱砂叶螨几丁质代谢关键基因鉴定及其功能研究","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","辛天蓉","36.0","2017","2021","南昌大学","无脊椎动物； 生长发育； 胁迫生理"
"120","31760637","3.重金属镉影响亚洲玉米螟性信息素调控生殖行为的分子机理研究","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","魏洪义","40.0","2017","2021","江西农业大学","亚洲玉米螟； 生物合成； 生殖行为； 重金属镉； 信息素"
"121","31760636","4.蜜柑大实蝇信息素通讯机制研究","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","董文霞","40.0","2017","2021","云南农业大学","信息素； 蜜柑大实蝇； 化学感受"
"122","31760638","5.BmATG5调控变态发育时期家蚕细胞自噬触发凋亡的分子机制研究","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","谢昆","38.0","2017","2021","红河学院","自噬； 调控网络； 蛋白互作； 凋亡； 基因组编辑"
"123","31760635","6.斜纹夜蛾雌性交配应答基因差异表达与繁殖行为相关新基因挖掘","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","徐进","39.0","2017","2021","西南林业大学","繁殖行为； 求偶； 行为节律； 交配； 昆虫通讯"
"124","31760622","7.高原鼢鼠对毒草的偏好及其解毒途径初探","2021","地区科学基金项目","C0403","C0403","地区科学基金项目","谢久祥","38.0","2017","2021","青海大学","营养物质； 食物选择； 贮藏行为； 次生代谢物； 解毒途径"
